Title,Gender,Age,CurrentTime,PositiveDif,GenreCode
DEAN_Put My Hands On You (Feat Anderson Paak),0,3,0.9,0.527162897,13
DEAN_Put My Hands On You (Feat Anderson Paak),0,4,0.9,0.042512976,13
DEAN_Put My Hands On You (Feat Anderson Paak),0,5,0.9,-0.803573327,13
DEAN_Put My Hands On You (Feat Anderson Paak),1,1,0.9,0.612552021,13
DEAN_Put My Hands On You (Feat Anderson Paak),1,2,0.9,0.066896081,13
DEAN_Put My Hands On You (Feat Anderson Paak),1,3,0.9,0.363920848,13
DEAN_Put My Hands On You (Feat Anderson Paak),1,4,0.9,0.816637709,13
DEAN_Put My Hands On You (Feat Anderson Paak),1,5,0.9,0.066169069,13
Drake_Too Good (Feat Rihanna),0,1,0.9,2.10680698,13
Drake_Too Good (Feat Rihanna),0,2,0.9,0.715097834,13
Drake_Too Good (Feat Rihanna),0,3,0.9,0.932921797,13
Drake_Too Good (Feat Rihanna),0,4,0.9,4.68374433,13
Drake_Too Good (Feat Rihanna),0,5,0.9,2.479716454,13
Drake_Too Good (Feat Rihanna),1,1,0.9,0.72113907,13
Drake_Too Good (Feat Rihanna),1,2,0.9,0.003481207,13
Drake_Too Good (Feat Rihanna),1,3,0.9,-0.376878734,13
Drake_Too Good (Feat Rihanna),1,4,0.9,2.539517141,13
Drake_Too Good (Feat Rihanna),1,5,0.9,2.631660113,13
Adam Lambert_Ghost Town,0,1,0.3,0.009895375,13
Adam Lambert_Ghost Town,0,2,0.3,0.133175668,13
Adam Lambert_Ghost Town,0,3,0.3,0.518175565,13
Adam Lambert_Ghost Town,0,4,0.3,-0.343112676,13
Adam Lambert_Ghost Town,0,5,0.3,-0.554762376,13
Adam Lambert_Ghost Town,1,1,0.3,0.53163678,13
Adam Lambert_Ghost Town,1,2,0.3,0.981513884,13
Adam Lambert_Ghost Town,1,3,0.3,0.848193531,13
Adam Lambert_Ghost Town,1,4,0.3,0.054063102,13
Adam Lambert_Ghost Town,1,5,0.3,-0.132741725,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),0,1,0.3,0.016183508,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),0,2,0.3,0.633290823,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),0,3,0.3,0.628197976,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),0,4,0.3,0.388292162,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),0,5,0.3,0.161553937,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),1,1,0.3,0.131219797,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),1,2,0.3,0.383466649,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),1,3,0.3,0.037041685,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),1,4,0.3,0.082302439,13
Adam Levine_Go Now (영화 '싱 스트리트' 삽입곡),1,5,0.3,0.189912833,13
Gallant_Weight In Gold,0,1,0.6,-0.019353081,14
Gallant_Weight In Gold,0,2,0.6,0.021032799,14
Gallant_Weight In Gold,0,3,0.6,0.024178995,14
Gallant_Weight In Gold,0,4,0.6,0.116742436,14
Gallant_Weight In Gold,0,5,0.6,0.229967135,14
Gallant_Weight In Gold,1,1,0.6,-0.081897661,14
Gallant_Weight In Gold,1,2,0.6,-0.218887413,14
Gallant_Weight In Gold,1,3,0.6,0.058882642,14
Gallant_Weight In Gold,1,4,0.6,0.145148683,14
Gallant_Weight In Gold,1,5,0.6,0.012607665,14
Gallant_Talking To Myself,0,1,0.9,0.025427377,14
Gallant_Talking To Myself,0,2,0.9,0.181141954,14
Gallant_Talking To Myself,0,3,0.9,0.030206148,14
Gallant_Talking To Myself,0,4,0.9,0.13261944,14
Gallant_Talking To Myself,0,5,0.9,-0.010366614,14
Gallant_Talking To Myself,1,1,0.9,-0.007308531,14
Gallant_Talking To Myself,1,2,0.9,0.100250256,14
Gallant_Talking To Myself,1,3,0.9,0.23076423,14
Gallant_Talking To Myself,1,4,0.9,0.005273057,14
Gallant_Talking To Myself,1,5,0.9,-0.166207026,14
Jason Derulo_Get Ugly,0,1,0.9,0.356084867,14
Jason Derulo_Get Ugly,0,2,0.9,0.048560904,14
Jason Derulo_Get Ugly,0,3,0.9,0.312106529,14
Jason Derulo_Get Ugly,0,4,0.9,-0.286643171,14
Jason Derulo_Get Ugly,0,5,0.9,-0.09623331,14
Jason Derulo_Get Ugly,1,1,0.9,-0.165069288,14
Jason Derulo_Get Ugly,1,2,0.9,0.022727563,14
Jason Derulo_Get Ugly,1,3,0.9,0.012252515,14
Jason Derulo_Get Ugly,1,4,0.9,-0.03175372,14
Jason Derulo_Get Ugly,1,5,0.9,-0.200723697,14
Jeff Bernat_Have Yourself A Merry Little Christmas,0,1,0.9,-0.148044348,14
Jeff Bernat_Have Yourself A Merry Little Christmas,0,2,0.9,0.099527935,14
Jeff Bernat_Have Yourself A Merry Little Christmas,0,3,0.9,0.134303672,14
Jeff Bernat_Have Yourself A Merry Little Christmas,0,4,0.9,0.043339511,14
Jeff Bernat_Have Yourself A Merry Little Christmas,0,5,0.9,-0.0422046,14
Jeff Bernat_Have Yourself A Merry Little Christmas,1,1,0.9,-0.014972331,14
Jeff Bernat_Have Yourself A Merry Little Christmas,1,2,0.9,0.061429273,14
Jeff Bernat_Have Yourself A Merry Little Christmas,1,3,0.9,0.321441992,14
Jeff Bernat_Have Yourself A Merry Little Christmas,1,4,0.9,0.019909804,14
Jeff Bernat_Have Yourself A Merry Little Christmas,1,5,0.9,0.213445578,14
Jason Derulo_Cheyenne,0,1,0.9,-0.120736032,14
Jason Derulo_Cheyenne,0,2,0.9,0.056513891,14
Jason Derulo_Cheyenne,0,3,0.9,0.021397414,14
Jason Derulo_Cheyenne,0,4,0.9,-0.007288856,14
Jason Derulo_Cheyenne,0,5,0.9,-0.046877908,14
Jason Derulo_Cheyenne,1,1,0.9,-0.059660139,14
Jason Derulo_Cheyenne,1,2,0.9,0.180655439,14
Jason Derulo_Cheyenne,1,3,0.9,0.154062026,14
Jason Derulo_Cheyenne,1,4,0.9,0.083021754,14
Jason Derulo_Cheyenne,1,5,0.9,-0.102942899,14
Brian McKnight_Uh Oh Feeling,0,1,0.9,0.421534185,14
Brian McKnight_Uh Oh Feeling,0,2,0.9,0.138491309,14
Brian McKnight_Uh Oh Feeling,0,3,0.9,0.008558557,14
Brian McKnight_Uh Oh Feeling,0,4,0.9,0.220769718,14
Brian McKnight_Uh Oh Feeling,0,5,0.9,-0.371562075,14
Brian McKnight_Uh Oh Feeling,1,1,0.9,-0.168373626,14
Brian McKnight_Uh Oh Feeling,1,2,0.9,0.525050508,14
Brian McKnight_Uh Oh Feeling,1,3,0.9,0.398557645,14
Brian McKnight_Uh Oh Feeling,1,4,0.9,0.255626015,14
Brian McKnight_Uh Oh Feeling,1,5,0.9,0.038923777,14
Brian McKnight_Better,0,1,0.9,-0.115467916,14
Brian McKnight_Better,0,2,0.9,0.01710865,14
Brian McKnight_Better,0,3,0.9,0.067401877,14
Brian McKnight_Better,0,4,0.9,0.395113282,14
Brian McKnight_Better,0,5,0.9,0.263514454,14
Brian McKnight_Better,1,1,0.9,-0.420098259,14
Brian McKnight_Better,1,2,0.9,0.262011755,14
Brian McKnight_Better,1,3,0.9,0.018066293,14
Brian McKnight_Better,1,4,0.9,0.100070164,14
Brian McKnight_Better,1,5,0.9,0.223765613,14
EXO_PLAYBOY,0,1,0.9,-0.103569185,14
EXO_PLAYBOY,0,2,0.9,-0.001101897,14
EXO_PLAYBOY,0,3,0.9,-0.000225571,14
EXO_PLAYBOY,0,4,0.9,0.129725661,14
EXO_PLAYBOY,0,5,0.9,-0.016311256,14
EXO_PLAYBOY,1,1,0.9,0.071548376,14
EXO_PLAYBOY,1,2,0.9,0.142306158,14
EXO_PLAYBOY,1,3,0.9,-0.028433251,14
EXO_PLAYBOY,1,4,0.9,-0.11481455,14
EXO_PLAYBOY,1,5,0.9,-0.0009339,14
Chris Brown X Tyga_Ayo,0,1,0.3,1.644526337,14
Chris Brown X Tyga_Ayo,0,2,0.3,0.417038509,14
Chris Brown X Tyga_Ayo,0,3,0.3,0.324428572,14
Chris Brown X Tyga_Ayo,0,4,0.3,4.581016385,14
Chris Brown X Tyga_Ayo,0,5,0.3,-0.943848774,14
Chris Brown X Tyga_Ayo,1,1,0.3,-1.38108546,14
Chris Brown X Tyga_Ayo,1,2,0.3,0.004603269,14
Chris Brown X Tyga_Ayo,1,3,0.3,3.039368182,14
Chris Brown X Tyga_Ayo,1,4,0.3,0.85158369,14
Chris Brown X Tyga_Ayo,1,5,0.3,-2.847926942,14
Chris Brown_Zero,0,1,0.3,-0.381667945,14
Chris Brown_Zero,0,2,0.3,0.209647716,14
Chris Brown_Zero,0,3,0.3,0.262645082,14
Chris Brown_Zero,0,4,0.3,5.912308009,14
Chris Brown_Zero,0,5,0.3,-2.472910064,14
Chris Brown_Zero,1,1,0.3,-3.415710646,14
Chris Brown_Zero,1,2,0.3,0.041568301,14
Chris Brown_Zero,1,3,0.3,2.319171427,14
Chris Brown_Zero,1,4,0.3,-3.744144599,14
Chris Brown_Zero,1,5,0.3,-5.636575426,14
Ciara_Dance Like We're Making Love,0,1,0.3,-0.180983391,14
Ciara_Dance Like We're Making Love,0,2,0.3,0.223818596,14
Ciara_Dance Like We're Making Love,0,3,0.3,-0.106929429,14
Ciara_Dance Like We're Making Love,0,4,0.3,-6.251320657,14
Ciara_Dance Like We're Making Love,0,5,0.3,-5.796421186,14
Ciara_Dance Like We're Making Love,1,1,0.3,-3.713719393,14
Ciara_Dance Like We're Making Love,1,2,0.3,0.047036515,14
Ciara_Dance Like We're Making Love,1,3,0.3,0.716811553,14
Ciara_Dance Like We're Making Love,1,4,0.3,-4.657925703,14
Ciara_Dance Like We're Making Love,1,5,0.3,-3.064467682,14
Ciara_I Bet,0,1,0.3,-7.212137215,14
Ciara_I Bet,0,2,0.3,6.373608849,14
Ciara_I Bet,0,3,0.3,0.242933457,14
Ciara_I Bet,0,4,0.3,3.897246959,14
Ciara_I Bet,0,5,0.3,6.820071175,14
Ciara_I Bet,1,1,0.3,-1.552103089,14
Ciara_I Bet,1,2,0.3,0.623043243,14
Ciara_I Bet,1,3,0.3,0.887546548,14
Ciara_I Bet,1,4,0.3,0.128165432,14
Ciara_I Bet,1,5,0.3,3.519613974,14
CRUSH (크러쉬)_2411,0,1,0.3,-0.682481723,14
CRUSH (크러쉬)_2411,0,2,0.3,1.852065345,14
CRUSH (크러쉬)_2411,0,3,0.3,7.258696684,14
CRUSH (크러쉬)_2411,0,4,0.3,-3.500924883,14
CRUSH (크러쉬)_2411,0,5,0.3,-2.679120751,14
CRUSH (크러쉬)_2411,1,1,0.3,-0.643685891,14
CRUSH (크러쉬)_2411,1,2,0.3,0.642838183,14
CRUSH (크러쉬)_2411,1,3,0.3,1.645339283,14
CRUSH (크러쉬)_2411,1,4,0.3,4.293806349,14
CRUSH (크러쉬)_2411,1,5,0.3,0.82607599,14
CRUSH (크러쉬)_Outside (Feat Beenzino),0,1,0.3,1.683230293,14
CRUSH (크러쉬)_Outside (Feat Beenzino),0,2,0.3,1.913176889,14
CRUSH (크러쉬)_Outside (Feat Beenzino),0,3,0.3,4.651242376,14
CRUSH (크러쉬)_Outside (Feat Beenzino),0,4,0.3,-2.319279449,14
CRUSH (크러쉬)_Outside (Feat Beenzino),0,5,0.3,-1.969338319,14
CRUSH (크러쉬)_Outside (Feat Beenzino),1,1,0.3,-4.493088262,14
CRUSH (크러쉬)_Outside (Feat Beenzino),1,2,0.3,0.008208076,14
CRUSH (크러쉬)_Outside (Feat Beenzino),1,3,0.3,2.565656209,14
CRUSH (크러쉬)_Outside (Feat Beenzino),1,4,0.3,5.578056573,14
CRUSH (크러쉬)_Outside (Feat Beenzino),1,5,0.3,0.190421724,14
CRUSH (크러쉬)_어떻게 지내,0,1,0.3,-1.343421185,14
CRUSH (크러쉬)_어떻게 지내,0,2,0.3,6.311557219,14
CRUSH (크러쉬)_어떻게 지내,0,3,0.3,1.717889243,14
CRUSH (크러쉬)_어떻게 지내,0,4,0.3,4.91535667,14
CRUSH (크러쉬)_어떻게 지내,0,5,0.3,5.912674184,14
CRUSH (크러쉬)_어떻게 지내,1,1,0.3,-1.298624903,14
CRUSH (크러쉬)_어떻게 지내,1,2,0.3,0.145206598,14
CRUSH (크러쉬)_어떻게 지내,1,3,0.3,3.2370786,14
CRUSH (크러쉬)_어떻게 지내,1,4,0.3,0.990036172,14
CRUSH (크러쉬)_어떻게 지내,1,5,0.3,0.255109073,14
CRUSH (크러쉬)_우아해 (woo ah),0,1,0.3,-4.307522486,14
CRUSH (크러쉬)_우아해 (woo ah),0,2,0.3,7.1115506,14
CRUSH (크러쉬)_우아해 (woo ah),0,3,0.3,2.656779822,14
CRUSH (크러쉬)_우아해 (woo ah),0,4,0.3,-3.532286888,14
CRUSH (크러쉬)_우아해 (woo ah),0,5,0.3,-0.460605287,14
CRUSH (크러쉬)_우아해 (woo ah),1,1,0.3,-6.051875637,14
CRUSH (크러쉬)_우아해 (woo ah),1,2,0.3,2.995088531,14
CRUSH (크러쉬)_우아해 (woo ah),1,3,0.3,3.250948194,14
CRUSH (크러쉬)_우아해 (woo ah),1,4,0.3,-5.4120985,14
CRUSH (크러쉬)_우아해 (woo ah),1,5,0.3,-6.050504387,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),0,1,0.3,1.884967591,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),0,2,0.3,4.944213112,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),0,3,0.3,-0.758143875,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),0,4,0.3,-1.389933354,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),0,5,0.3,-2.94021513,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),1,1,0.3,-5.811687737,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),1,2,0.3,2.803924279,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),1,3,0.3,0.355921915,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),1,4,0.3,0.600621218,14
CRUSH (크러쉬)_잊어버리지마 (Feat 태연),1,5,0.3,3.521464766,14
DEAN_21,0,1,0.9,-2.916055928,14
DEAN_21,0,2,0.9,2.507942845,14
DEAN_21,0,3,0.9,-0.29009822,14
DEAN_21,0,4,0.9,-2.569494965,14
DEAN_21,0,5,0.9,-2.060776113,14
DEAN_21,1,1,0.9,-0.66581958,14
DEAN_21,1,2,0.9,0.324632484,14
DEAN_21,1,3,0.9,2.473471371,14
DEAN_21,1,4,0.9,5.369595859,14
DEAN_21,1,5,0.9,-1.11771371,14
DEAN_D (half moon) (Feat 개코),0,1,0.9,6.391863295,14
DEAN_D (half moon) (Feat 개코),0,2,0.9,2.535922974,14
DEAN_D (half moon) (Feat 개코),0,3,0.9,3.988645981,14
DEAN_D (half moon) (Feat 개코),0,4,0.9,-5.151749259,14
DEAN_D (half moon) (Feat 개코),0,5,0.9,-0.449119088,14
DEAN_D (half moon) (Feat 개코),1,1,0.9,0.452507433,14
DEAN_D (half moon) (Feat 개코),1,2,0.9,0.128699142,14
DEAN_D (half moon) (Feat 개코),1,3,0.9,3.654629336,14
DEAN_D (half moon) (Feat 개코),1,4,0.9,-0.675627872,14
DEAN_D (half moon) (Feat 개코),1,5,0.9,1.834954819,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),0,1,0.9,7.44014944,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),0,2,0.9,4.365219607,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),0,3,0.9,6.415806053,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),0,4,0.9,1.688084241,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),0,5,0.9,-1.235737792,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),1,1,0.9,-1.551044503,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),1,2,0.9,3.721891004,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),1,3,0.9,0.111655678,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),1,4,0.9,-5.226856656,14
DEAN_I'm Not Sorry (Feat Eric Bellinger),1,5,0.9,-2.938957184,14
DEAN_what2do (Feat Crush & Jeff Bernat),0,1,0.9,-5.561710363,14
DEAN_what2do (Feat Crush & Jeff Bernat),0,2,0.9,1.973243382,14
DEAN_what2do (Feat Crush & Jeff Bernat),0,3,0.9,4.571395781,14
DEAN_what2do (Feat Crush & Jeff Bernat),0,4,0.9,4.659549072,14
DEAN_what2do (Feat Crush & Jeff Bernat),0,5,0.9,-1.496992575,14
DEAN_what2do (Feat Crush & Jeff Bernat),1,1,0.9,-3.642717478,14
DEAN_what2do (Feat Crush & Jeff Bernat),1,2,0.9,3.767839367,14
DEAN_what2do (Feat Crush & Jeff Bernat),1,3,0.9,0.02823586,14
DEAN_what2do (Feat Crush & Jeff Bernat),1,4,0.9,1.398175268,14
DEAN_what2do (Feat Crush & Jeff Bernat),1,5,0.9,2.066795075,14
DEAN_넘어와 (Feat 백예린),0,1,0.9,4.495091944,14
DEAN_넘어와 (Feat 백예린),0,2,0.9,1.033293677,14
DEAN_넘어와 (Feat 백예린),0,3,0.9,3.71606543,14
DEAN_넘어와 (Feat 백예린),0,4,0.9,-3.193374153,14
DEAN_넘어와 (Feat 백예린),0,5,0.9,-6.479759033,14
DEAN_넘어와 (Feat 백예린),1,1,0.9,0.605712422,14
DEAN_넘어와 (Feat 백예린),1,2,0.9,0.056313336,14
DEAN_넘어와 (Feat 백예린),1,3,0.9,0.080327691,14
DEAN_넘어와 (Feat 백예린),1,4,0.9,0.192978191,14
DEAN_넘어와 (Feat 백예린),1,5,0.9,2.072785819,14
Drake_One Dance (Feat WizKid & Kyla),0,1,0.9,-6.580524736,14
Drake_One Dance (Feat WizKid & Kyla),0,2,0.9,5.55963962,14
Drake_One Dance (Feat WizKid & Kyla),0,3,0.9,0.809243033,14
Drake_One Dance (Feat WizKid & Kyla),0,4,0.9,-2.560692545,14
Drake_One Dance (Feat WizKid & Kyla),0,5,0.9,-0.731368629,14
Drake_One Dance (Feat WizKid & Kyla),1,1,0.9,-0.669121479,14
Drake_One Dance (Feat WizKid & Kyla),1,2,0.9,-0.670013285,14
Drake_One Dance (Feat WizKid & Kyla),1,3,0.9,0.692426808,14
Drake_One Dance (Feat WizKid & Kyla),1,4,0.9,3.439584088,14
Drake_One Dance (Feat WizKid & Kyla),1,5,0.9,-5.183243233,14
Adele_When We Were Young,0,1,0.3,-0.003550366,14
Adele_When We Were Young,0,2,0.3,0.111159647,14
Adele_When We Were Young,0,3,0.3,0.031456784,14
Adele_When We Were Young,0,4,0.3,0.033167592,14
Adele_When We Were Young,0,5,0.3,0.120676184,14
Adele_When We Were Young,1,1,0.3,-0.062891331,14
Adele_When We Were Young,1,2,0.3,0.084676208,14
Adele_When We Were Young,1,3,0.3,0.103784862,14
Adele_When We Were Young,1,4,0.3,0.093326597,14
Adele_When We Were Young,1,5,0.3,0.101251627,14
Imagine Dragons_It Comes Back To You,0,1,0.9,-0.077102084,17
Imagine Dragons_It Comes Back To You,0,2,0.9,-0.030542093,17
Imagine Dragons_It Comes Back To You,0,3,0.9,0.004964887,17
Imagine Dragons_It Comes Back To You,0,4,0.9,0.006605439,17
Imagine Dragons_It Comes Back To You,0,5,0.9,-0.155678616,17
Imagine Dragons_It Comes Back To You,1,1,0.9,-0.040127515,17
Imagine Dragons_It Comes Back To You,1,2,0.9,0.332188364,17
Imagine Dragons_It Comes Back To You,1,3,0.9,0.041892428,17
Imagine Dragons_It Comes Back To You,1,4,0.9,0.206401308,17
Imagine Dragons_It Comes Back To You,1,5,0.9,-0.016889887,17
Jack Garratt_Breathe Life,0,1,0.9,-0.616940639,17
Jack Garratt_Breathe Life,0,2,0.9,0.425171447,17
Jack Garratt_Breathe Life,0,3,0.9,-0.71847361,17
Jack Garratt_Breathe Life,0,4,0.9,-0.38220812,17
Jack Garratt_Breathe Life,0,5,0.9,-0.410820453,17
Jack Garratt_Breathe Life,1,1,0.9,-0.080994957,17
Jack Garratt_Breathe Life,1,2,0.9,-0.058518915,17
Jack Garratt_Breathe Life,1,3,0.9,0.317875512,17
Jack Garratt_Breathe Life,1,4,0.9,-0.529136439,17
Jack Garratt_Breathe Life,1,5,0.9,-0.441602347,17
James Bay_Let It Go,0,1,0.9,-0.141214782,17
James Bay_Let It Go,0,2,0.9,0.005225646,17
James Bay_Let It Go,0,3,0.9,0.067768079,17
James Bay_Let It Go,0,4,0.9,0.011267407,17
James Bay_Let It Go,0,5,0.9,-0.057673432,17
James Bay_Let It Go,1,1,0.9,-0.010322388,17
James Bay_Let It Go,1,2,0.9,0.047889453,17
James Bay_Let It Go,1,3,0.9,0.369047485,17
James Bay_Let It Go,1,4,0.9,0.071332367,17
James Bay_Let It Go,1,5,0.9,0.173496404,17
Jakubi_Couch Potato,0,1,0.9,0.025987507,17
Jakubi_Couch Potato,0,2,0.9,0.755512819,17
Jakubi_Couch Potato,0,3,0.9,0.007501678,17
Jakubi_Couch Potato,0,4,0.9,-0.278814519,17
Jakubi_Couch Potato,0,5,0.9,-0.694898696,17
Jakubi_Couch Potato,1,1,0.9,-0.461222504,17
Jakubi_Couch Potato,1,2,0.9,-0.102532712,17
Jakubi_Couch Potato,1,3,0.9,0.584835601,17
Jakubi_Couch Potato,1,4,0.9,0.665331873,17
Jakubi_Couch Potato,1,5,0.9,-0.215904153,17
James Bay_Hold Back The River,0,1,0.9,-0.313391879,17
James Bay_Hold Back The River,0,2,0.9,-0.28284494,17
James Bay_Hold Back The River,0,3,0.9,0.219989776,17
James Bay_Hold Back The River,0,4,0.9,0.230522798,17
James Bay_Hold Back The River,0,5,0.9,0.076989125,17
James Bay_Hold Back The River,1,1,0.9,-0.010754459,17
James Bay_Hold Back The River,1,2,0.9,-0.059500363,17
James Bay_Hold Back The River,1,3,0.9,-0.095962091,17
James Bay_Hold Back The River,1,4,0.9,0.269089929,17
James Bay_Hold Back The River,1,5,0.9,0.012973984,17
Kelly Clarkson_Dance With Me,0,1,0.9,0.003811976,17
Kelly Clarkson_Dance With Me,0,2,0.9,0.224827272,17
Kelly Clarkson_Dance With Me,0,3,0.9,0.265052427,17
Kelly Clarkson_Dance With Me,0,4,0.9,-0.028969468,17
Kelly Clarkson_Dance With Me,0,5,0.9,-0.003299755,17
Kelly Clarkson_Dance With Me,1,1,0.9,-0.054206649,17
Kelly Clarkson_Dance With Me,1,2,0.9,0.118434788,17
Kelly Clarkson_Dance With Me,1,3,0.9,0.021016166,17
Kelly Clarkson_Dance With Me,1,4,0.9,-0.101751307,17
Kelly Clarkson_Dance With Me,1,5,0.9,-0.165656697,17
Fall Out Boy_Immortals,0,1,0.9,-0.009208639,17
Fall Out Boy_Immortals,0,2,0.9,0.013298545,17
Fall Out Boy_Immortals,0,3,0.9,0.480802252,17
Fall Out Boy_Immortals,0,4,0.9,0.442606064,17
Fall Out Boy_Immortals,0,5,0.9,-0.857984824,17
Fall Out Boy_Immortals,1,1,0.9,-0.044306108,17
Fall Out Boy_Immortals,1,2,0.9,-0.006373446,17
Fall Out Boy_Immortals,1,3,0.9,-0.208219592,17
Fall Out Boy_Immortals,1,4,0.9,-0.862085127,17
Fall Out Boy_Immortals,1,5,0.9,-0.651405889,17
Fall Out Boy_Novocaine,0,1,0.9,0.034303326,17
Fall Out Boy_Novocaine,0,2,0.9,0.008812865,17
Fall Out Boy_Novocaine,0,3,0.9,0.009925494,17
Fall Out Boy_Novocaine,0,4,0.9,-0.005720523,17
Fall Out Boy_Novocaine,0,5,0.9,-0.010654261,17
Fall Out Boy_Novocaine,1,1,0.9,-0.005650557,17
Fall Out Boy_Novocaine,1,2,0.9,-0.000338264,17
Fall Out Boy_Novocaine,1,3,0.9,-0.013231911,17
Fall Out Boy_Novocaine,1,4,0.9,-0.010402485,17
Fall Out Boy_Novocaine,1,5,0.9,-0.014614731,17
COIN_Talk Too Much,0,1,0.3,-0.22035732,17
COIN_Talk Too Much,0,2,0.3,0.114521088,17
COIN_Talk Too Much,0,3,0.3,0.002107514,17
COIN_Talk Too Much,0,4,0.3,0.331487339,17
COIN_Talk Too Much,0,5,0.3,-0.476758876,17
COIN_Talk Too Much,1,1,0.3,-0.184707459,17
COIN_Talk Too Much,1,2,0.3,0.638987728,17
COIN_Talk Too Much,1,3,0.3,0.46231986,17
COIN_Talk Too Much,1,4,0.3,0.497003558,17
COIN_Talk Too Much,1,5,0.3,0.213018084,17
Coldplay_Adventure Of A Lifetime,0,1,0.3,-0.123875723,17
Coldplay_Adventure Of A Lifetime,0,2,0.3,-0.117546701,17
Coldplay_Adventure Of A Lifetime,0,3,0.3,0.262728184,17
Coldplay_Adventure Of A Lifetime,0,4,0.3,0.289249663,17
Coldplay_Adventure Of A Lifetime,0,5,0.3,-0.017843384,17
Coldplay_Adventure Of A Lifetime,1,1,0.3,-0.235478652,17
Coldplay_Adventure Of A Lifetime,1,2,0.3,0.094890535,17
Coldplay_Adventure Of A Lifetime,1,3,0.3,0.137027891,17
Coldplay_Adventure Of A Lifetime,1,4,0.3,-0.263381811,17
Coldplay_Adventure Of A Lifetime,1,5,0.3,-0.358177798,17
Coldplay_Everglow,0,1,0.3,-0.15195946,17
Coldplay_Everglow,0,2,0.3,0.32081273,17
Coldplay_Everglow,0,3,0.3,-0.019106188,17
Coldplay_Everglow,0,4,0.3,0.590769849,17
Coldplay_Everglow,0,5,0.3,-0.273683945,17
Coldplay_Everglow,1,1,0.3,-0.331783544,17
Coldplay_Everglow,1,2,0.3,0.087403796,17
Coldplay_Everglow,1,3,0.3,0.035589923,17
Coldplay_Everglow,1,4,0.3,0.482146562,17
Coldplay_Everglow,1,5,0.3,0.574326724,17
Adam Levine (Maroon 5) & R. City_Locked Away,0,1,0.3,0.40753425,17
Adam Levine (Maroon 5) & R. City_Locked Away,0,2,0.3,0.918643431,17
Adam Levine (Maroon 5) & R. City_Locked Away,0,3,0.3,0.798838044,17
Adam Levine (Maroon 5) & R. City_Locked Away,0,4,0.3,0.797460295,17
Adam Levine (Maroon 5) & R. City_Locked Away,0,5,0.3,-0.358219464,17
Adam Levine (Maroon 5) & R. City_Locked Away,1,1,0.3,-0.446193682,17
Adam Levine (Maroon 5) & R. City_Locked Away,1,2,0.3,0.009381783,17
Adam Levine (Maroon 5) & R. City_Locked Away,1,3,0.3,0.434721354,17
Adam Levine (Maroon 5) & R. City_Locked Away,1,4,0.3,0.02015587,17
Adam Levine (Maroon 5) & R. City_Locked Away,1,5,0.3,0.539921527,17
Avril Lavigne_Fly,0,1,0.6,-0.104513364,17
Avril Lavigne_Fly,0,2,0.6,-0.000110011,17
Avril Lavigne_Fly,0,3,0.6,0.236379614,17
Avril Lavigne_Fly,0,4,0.6,0.140060853,17
Avril Lavigne_Fly,0,5,0.6,-0.045156888,17
Avril Lavigne_Fly,1,1,0.6,-0.275759671,17
Avril Lavigne_Fly,1,2,0.6,0.100991618,17
Avril Lavigne_Fly,1,3,0.6,0.568988173,17
Avril Lavigne_Fly,1,4,0.6,0.439638236,17
Avril Lavigne_Fly,1,5,0.6,0.450691608,17
Maroon 5_Maps,0,1,0.6,0.537302203,17
Maroon 5_Maps,0,2,0.6,0.728497908,17
Maroon 5_Maps,0,3,0.6,0.036918416,17
Maroon 5_Maps,0,4,0.6,-0.293210085,17
Maroon 5_Maps,0,5,0.6,-0.104134034,17
Maroon 5_Maps,1,1,0.6,-0.802198832,17
Maroon 5_Maps,1,2,0.6,0.857596117,17
Maroon 5_Maps,1,3,0.6,0.569566289,17
